Aluno: Vitor Allace Marques Costa		6 periodo - BCC 2023

PID	|	EXEC	|	TP	|	CP	|	NES	|	nCPU
5		8000		6561		6562		351		352
5		8000		6561		6562		352		352
9		10000		6549		6550		351		351
9		10000		6561		6562		351		352
9		10000		6561		6562		352		352
0		10000		6402		6403		352		352
0		10000		6424		6425		352		353
0		10000		6424		6425		353		353
2		7000		6175		6176		352		352
2		7000		6191		6192		352		353
2		7000		6191		6192		353		353
5		8000		6561		6562		352		352
5		8000		6578		6579		352		353
5		8000		6578		6579		353		353
9		10000		6561		6562		352		352
9		10000		6593		6594		352		353
9		10000		6593		6594		353		353
0		10000		6424		6425		353		353
0		10000		6462		6463		353		354
0		10000		6462		6463		354		354
2		7000		6191		6192		353		353
2		7000		6193		6194		353		354
2		7000		6193		6194		354		354
5		8000		6578		6579		353		353
5		8000		6600		6601		353		354
5		8000		6600		6601		354		354
9		10000		6593		6594		353		353
9		10000		6613		6614		353		354
9		10000		6613		6614		354		354
0		10000		6462		6463		354		354
0		10000		6481		6482		354		355
0		10000		6481		6482		355		355
2		7000		6193		6194		354		354
2		7000		6224		6225		354		355
2		7000		6224		6225		355		355
5		8000		6600		6601		354		354
5		8000		6603		6604		354		355
5		8000		6603		6604		355		355
9		10000		6613		6614		354		354
9		10000		6629		6630		354		355
9		10000		6629		6630		355		355
0		10000		6481		6482		355		355
0		10000		6483		6484		355		356
0		10000		6483		6484		356		356
2		7000		6224		6225		355		355
2		7000		6229		6230		355		356
2		7000		6229		6230		356		356
5		8000		6603		6604		355		355
5		8000		6614		6615		355		356
5		8000		6614		6615		356		356
9		10000		6629		6630		355		355
9		10000		6631		6632		355		356
9		10000		6631		6632		356		356
0		10000		6483		6484		356		356
0		10000		6495		6496		356		357
0		10000		6495		6496		357		357
2		7000		6229		6230		356		356
2		7000		6256		6257		356		357
2		7000		6256		6257		357		357
5		8000		6614		6615		356		356
5		8000		6617		6618		356		357
5		8000		6617		6618		357		357
9		10000		6631		6632		356		356
9		10000		6635		6636		356		357
9		10000		6635		6636		357		357
0		10000		6495		6496		357		357
0		10000		6505		6506		357		358
0		10000		6505		6506		358		358
2		7000		6256		6257		357		357
2		7000		6307		6308		357		358
2		7000		6307		6308		358		358
5		8000		6617		6618		357		357
5		8000		6634		6635		357		358
5		8000		6634		6635		358		358
9		10000		6635		6636		357		357
9		10000		6647		6648		357		358
9		10000		6647		6648		358		358
0		10000		6505		6506		358		358
0		10000		6525		6526		358		359
0		10000		6525		6526		359		359
2		7000		6307		6308		358		358
2		7000		6315		6316		358		359
2		7000		6315		6316		359		359
5		8000		6634		6635		358		358
5		8000		6637		6638		358		359
5		8000		6637		6638		359		359
9		10000		6647		6648		358		358
9		10000		6691		6692		358		359
9		10000		6691		6692		359		359
0		10000		6525		6526		359		359
0		10000		6538		6539		359		360
0		10000		6538		6539		360		360
2		7000		6315		6316		359		359
2		7000		6324		6325		359		360
2		7000		6324		6325		360		360
5		8000		6637		6638		359		359
5		8000		6654		6655		359		360
5		8000		6654		6655		360		360
9		10000		6691		6692		359		359
9		10000		6707		6708		359		360
9		10000		6707		6708		360		360
0		10000		6538		6539		360		360
0		10000		6558		6559		360		361
0		10000		6558		6559		361		361
2		7000		6324		6325		360		360
2		7000		6341		6342		360		361
2		7000		6341		6342		361		361
5		8000		6654		6655		360		360
5		8000		6671		6672		360		361
5		8000		6671		6672		361		361
9		10000		6707		6708		360		360
9		10000		6715		6716		360		361
9		10000		6715		6716		361		361
0		10000		6558		6559		361		361
0		10000		6560		6561		361		362
0		10000		6560		6561		362		362
2		7000		6341		6342		361		361
2		7000		6358		6359		361		362
2		7000		6358		6359		362		362
5		8000		6671		6672		361		361
5		8000		6678		6679		361		362
5		8000		6678		6679		362		362
9		10000		6715		6716		361		361
9		10000		6717		6718		361		362
9		10000		6717		6718		362		362
0		10000		6560		6561		362		362
0		10000		6562		6563		362		363
0		10000		6562		6563		363		363
2		7000		6358		6359		362		362
2		7000		6366		6367		362		363
2		7000		6366		6367		363		363
5		8000		6678		6679		362		362
5		8000		6701		6702		362		363
5		8000		6701		6702		363		363
9		10000		6717		6718		362		362
9		10000		6740		6741		362		363
9		10000		6740		6741		363		363
0		10000		6562		6563		363		363
0		10000		6569		6570		363		364
0		10000		6569		6570		364		364
2		7000		6366		6367		363		363
2		7000		6403		6404		363		364
2		7000		6403		6404		364		364
5		8000		6701		6702		363		363
5		8000		6723		6724		363		364
5		8000		6723		6724		364		364
9		10000		6740		6741		363		363
9		10000		6828		6829		363		364
9		10000		6828		6829		364		364
0		10000		6569		6570		364		364
0		10000		6575		6576		364		365
0		10000		6575		6576		365		365
2		7000		6403		6404		364		364
2		7000		6405		6406		364		365
2		7000		6405		6406		365		365
5		8000		6723		6724		364		364
5		8000		6758		6759		364		365
5		8000		6758		6759		365		365
9		10000		6828		6829		364		364
9		10000		6874		6875		364		365
9		10000		6874		6875		365		365
0		10000		6575		6576		365		365
0		10000		6582		6583		365		366
0		10000		6582		6583		366		366
2		7000		6405		6406		365		365
2		7000		6436		6437		365		366
2		7000		6436		6437		366		366
5		8000		6758		6759		365		365
5		8000		6761		6762		365		366
5		8000		6761		6762		366		366
9		10000		6874		6875		365		365
9		10000		6904		6905		365		366
9		10000		6904		6905		366		366
0		10000		6582		6583		366		366
0		10000		6592		6593		366		367
0		10000		6592		6593		367		367
2		7000		6436		6437		366		366
2		7000		6449		6450		366		367
2		7000		6449		6450		367		367
5		8000		6761		6762		366		366
5		8000		6770		6771		366		367
5		8000		6770		6771		367		367
9		10000		6904		6905		366		366
9		10000		6911		6912		366		367
9		10000		6911		6912		367		367
0		10000		6592		6593		367		367
0		10000		6599		6600		367		368
0		10000		6599		6600		368		368
2		7000		6449		6450		367		367
2		7000		6454		6455		367		368
2		7000		6454		6455		368		368
5		8000		6770		6771		367		367
5		8000		6773		6774		367		368
5		8000		6773		6774		368		368
9		10000		6911		6912		367		367
9		10000		6919		6920		367		368
9		10000		6919		6920		368		368
0		10000		6599		6600		368		368
0		10000		6607		6608		368		369
0		10000		6607		6608		369		369
2		7000		6454		6455		368		368
2		7000		6487		6488		368		369
2		7000		6487		6488		369		369
5		8000		6773		6774		368		368
5		8000		6786		6787		368		369
5		8000		6786		6787		369		369
9		10000		6919		6920		368		368
9		10000		6943		6944		368		369
9		10000		6943		6944		369		369
0		10000		6607		6608		369		369
0		10000		6621		6622		369		370
0		10000		6621		6622		370		370
2		7000		6487		6488		369		369
2		7000		6508		6509		369		370
2		7000		6508		6509		370		370
5		8000		6786		6787		369		369
5		8000		6798		6799		369		370
5		8000		6798		6799		370		370
9		10000		6943		6944		369		369
9		10000		6958		6959		369		370
9		10000		6958		6959		370		370
0		10000		6621		6622		370		370
0		10000		6632		6633		370		371
0		10000		6632		6633		371		371
2		7000		6508		6509		370		370
2		7000		6554		6555		370		371
2		7000		6554		6555		371		371
5		8000		6798		6799		370		370
5		8000		6820		6821		370		371
5		8000		6820		6821		371		371
9		10000		6958		6959		370		370
9		10000		6963		6964		370		371
9		10000		6963		6964		371		371
0		10000		6632		6633		371		371
0		10000		6639		6640		371		372
0		10000		6639		6640		372		372
2		7000		6554		6555		371		371
2		7000		6559		6560		371		372
2		7000		6559		6560		372		372
5		8000		6820		6821		371		371
5		8000		6847		6848		371		372
5		8000		6847		6848		372		372
9		10000		6963		6964		371		371
9		10000		6969		6970		371		372
9		10000		6969		6970		372		372
0		10000		6639		6640		372		372
0		10000		6659		6660		372		373
0		10000		6659		6660		373		373
2		7000		6559		6560		372		372
2		7000		6584		6585		372		373
2		7000		6584		6585		373		373
5		8000		6847		6848		372		372
5		8000		6879		6880		372		373
5		8000		6879		6880		373		373
9		10000		6969		6970		372		372
9		10000		6974		6975		372		373
9		10000		6974		6975		373		373
0		10000		6659		6660		373		373
0		10000		6698		6699		373		374
0		10000		6698		6699		374		374
2		7000		6584		6585		373		373
2		7000		6654		6655		373		374
2		7000		6654		6655		374		374
5		8000		6879		6880		373		373
5		8000		6889		6890		373		374
5		8000		6889		6890		374		374
9		10000		6974		6975		373		373
9		10000		6989		6990		373		374
9		10000		6989		6990		374		374
0		10000		6698		6699		374		374
0		10000		6704		6705		374		375
0		10000		6704		6705		375		375
2		7000		6654		6655		374		374
2		7000		6698		6699		374		375
2		7000		6698		6699		375		375
5		8000		6889		6890		374		374
5		8000		6894		6895		374		375
5		8000		6894		6895		375		375
9		10000		6989		6990		374		374
9		10000		6991		6992		374		375
9		10000		6991		6992		375		375
0		10000		6704		6705		375		375
0		10000		6706		6707		375		376
0		10000		6706		6707		376		376
2		7000		6698		6699		375		375
2		7000		6708		6709		375		376
2		7000		6708		6709		376		376
5		8000		6894		6895		375		375
5		8000		6908		6909		375		376
5		8000		6908		6909		376		376
9		10000		6991		6992		375		375
9		10000		7053		7054		375		376
9		10000		7053		7054		376		376
0		10000		6706		6707		376		376
0		10000		6749		6750		376		377
0		10000		6749		6750		377		377
2		7000		6708		6709		376		376
2		7000		6760		6761		376		377
2		7000		6760		6761		377		377
5		8000		6908		6909		376		376
5		8000		6917		6918		376		377
5		8000		6917		6918		377		377
9		10000		7053		7054		376		376
9		10000		7057		7058		376		377
9		10000		7057		7058		377		377
0		10000		6749		6750		377		377
0		10000		6765		6766		377		378
0		10000		6765		6766		378		378
2		7000		6760		6761		377		377
2		7000		6777		6778		377		378
2		7000		6777		6778		378		378
5		8000		6917		6918		377		377
5		8000		6936		6937		377		378
5		8000		6936		6937		378		378
9		10000		7057		7058		377		377
9		10000		7065		7066		377		378
9		10000		7065		7066		378		378
0		10000		6765		6766		378		378
0		10000		6768		6769		378		379
0		10000		6768		6769		379		379
2		7000		6777		6778		378		378
2		7000		6785		6786		378		379
2		7000		6785		6786		379		379
5		8000		6936		6937		378		378
5		8000		6966		6967		378		379
5		8000		6966		6967		379		379
9		10000		7065		7066		378		378
9		10000		7075		7076		378		379
9		10000		7075		7076		379		379
0		10000		6768		6769		379		379
0		10000		6776		6777		379		380
0		10000		6776		6777		380		380
2		7000		6785		6786		379		379
2		7000		6796		6797		379		380
2		7000		6796		6797		380		380
5		8000		6966		6967		379		379
5		8000		6989		6990		379		380
5		8000		6989		6990		380		380
9		10000		7075		7076		379		379
9		10000		7082		7083		379		380
9		10000		7082		7083		380		380
0		10000		6776		6777		380		380
0		10000		6789		6790		380		381
0		10000		6789		6790		381		381
2		7000		6796		6797		380		380
2		7000		6831		6832		380		381
2		7000		6831		6832		381		381
5		8000		6989		6990		380		380
5		8000		7015		7016		380		381
5		8000		7015		7016		381		381
9		10000		7082		7083		380		380
9		10000		7085		7086		380		381
9		10000		7085		7086		381		381
0		10000		6789		6790		381		381
0		10000		6814		6815		381		382
0		10000		6814		6815		382		382
2		7000		6831		6832		381		381
2		7000		6853		6854		381		382
2		7000		6853		6854		382		382
5		8000		7015		7016		381		381
5		8000		7019		7020		381		382
5		8000		7019		7020		382		382
9		10000		7085		7086		381		381
9		10000		7115		7116		381		382
9		10000		7115		7116		382		382
0		10000		6814		6815		382		382
0		10000		6828		6829		382		383
0		10000		6828		6829		383		383
2		7000		6853		6854		382		382
2		7000		6872		6873		382		383
2		7000		6872		6873		383		383
5		8000		7019		7020		382		382
5		8000		7050		7051		382		383
5		8000		7050		7051		383		383
9		10000		7115		7116		382		382
9		10000		7135		7136		382		383
9		10000		7135		7136		383		383
0		10000		6828		6829		383		383
0		10000		6871		6872		383		384
0		10000		6871		6872		384		384
2		7000		6872		6873		383		383
2		7000		6874		6875		383		384
2		7000		6874		6875		384		384
5		8000		7050		7051		383		383
5		8000		7056		7057		383		384
5		8000		7056		7057		384		384
9		10000		7135		7136		383		383
9		10000		7152		7153		383		384
9		10000		7152		7153		384		384
0		10000		6871		6872		384		384
0		10000		6959		6960		384		385
0		10000		6959		6960		385		385
2		7000		6874		6875		384		384
2		7000		6884		6885		384		385
2		7000		6884		6885		385		385
5		8000		7056		7057		384		384
5		8000		7087		7088		384		385
5		8000		7087		7088		385		385
9		10000		7152		7153		384		384
9		10000		7166		7167		384		385
9		10000		7166		7167		385		385
0		10000		6959		6960		385		385
0		10000		6963		6964		385		386
0		10000		6963		6964		386		386
2		7000		6884		6885		385		385
2		7000		6891		6892		385		386
2		7000		6891		6892		386		386
5		8000		7087		7088		385		385
5		8000		7097		7098		385		386
5		8000		7097		7098		386		386
9		10000		7166		7167		385		385
9		10000		7187		7188		385		386
9		10000		7187		7188		386		386
0		10000		6963		6964		386		386
0		10000		6986		6987		386		387
0		10000		6986		6987		387		387
2		7000		6891		6892		386		386
2		7000		6899		6900		386		387
2		7000		6899		6900		387		387
5		8000		7097		7098		386		386
5		8000		7129		7130		386		387
5		8000		7129		7130		387		387
9		10000		7187		7188		386		386
9		10000		7192		7193		386		387
9		10000		7192		7193		387		387
0		10000		6986		6987		387		387
0		10000		6996		6997		387		388
0		10000		6996		6997		388		388
2		7000		6899		6900		387		387
2		7000		6914		6915		387		388
2		7000		6914		6915		388		388
5		8000		7129		7130		387		387
5		8000		7157		7158		387		388
5		8000		7157		7158		388		388
9		10000		7192		7193		387		387
9		10000		7211		7212		387		388
9		10000		7211		7212		388		388
0		10000		6996		6997		388		388
0		10000		7002		7003		388		389
0		10000		7002		7003		389		389
2		7000		6914		6915		388		388
2		7000		6922		6923		388		389
2		7000		6922		6923		389		389
5		8000		7157		7158		388		388
5		8000		7181		7182		388		389
5		8000		7181		7182		389		389
9		10000		7211		7212		388		388
9		10000		7249		7250		388		389
9		10000		7249		7250		389		389
0		10000		7002		7003		389		389
0		10000		7069		7070		389		390
0		10000		7069		7070		390		390
2		7000		6922		6923		389		389
2		7000		6930		6931		389		390
2		7000		6930		6931		390		390
5		8000		7181		7182		389		389
5		8000		7185		7186		389		390
5		8000		7185		7186		390		390
9		10000		7249		7250		389		389
9		10000		7254		7255		389		390
9		10000		7254		7255		390		390
0		10000		7069		7070		390		390
0		10000		7073		7074		390		391
0		10000		7073		7074		391		391
2		7000		6930		6931		390		390
2		7000		6961		6962		390		391
2		7000		6961		6962		391		391
5		8000		7185		7186		390		390
5		8000		7190		7191		390		391
5		8000		7190		7191		391		391
9		10000		7254		7255		390		390
9		10000		7288		7289		390		391
9		10000		7288		7289		391		391
0		10000		7073		7074		391		391
0		10000		7101		7102		391		392
0		10000		7101		7102		392		392
2		7000		6961		6962		391		391
2		7000		6969		6970		391		392
2		7000		6969		6970		392		392
5		8000		7190		7191		391		391
5		8000		7208		7209		391		392
5		8000		7208		7209		392		392
9		10000		7288		7289		391		391
9		10000		7290		7291		391		392
9		10000		7290		7291		392		392
0		10000		7101		7102		392		392
0		10000		7118		7119		392		393
0		10000		7118		7119		393		393
2		7000		6969		6970		392		392
2		7000		7000		7001		392		393
5		8000		7208		7209		392		392
5		8000		7222		7223		392		393
5		8000		7222		7223		393		393
9		10000		7290		7291		392		392
9		10000		7300		7301		392		393
9		10000		7300		7301		393		393
0		10000		7118		7119		393		393
0		10000		7149		7150		393		394
0		10000		7149		7150		394		394
5		8000		7222		7223		393		393
5		8000		7249		7250		393		394
5		8000		7249		7250		394		394
9		10000		7300		7301		393		393
9		10000		7309		7310		393		394
9		10000		7309		7310		394		394
0		10000		7149		7150		394		394
0		10000		7161		7162		394		395
0		10000		7161		7162		395		395
5		8000		7249		7250		394		394
5		8000		7273		7274		394		395
5		8000		7273		7274		395		395
9		10000		7309		7310		394		394
9		10000		7327		7328		394		395
9		10000		7327		7328		395		395
0		10000		7161		7162		395		395
0		10000		7179		7180		395		396
0		10000		7179		7180		396		396
5		8000		7273		7274		395		395
5		8000		7288		7289		395		396
5		8000		7288		7289		396		396
9		10000		7327		7328		395		395
9		10000		7330		7331		395		396
9		10000		7330		7331		396		396
0		10000		7179		7180		396		396
0		10000		7192		7193		396		397
0		10000		7192		7193		397		397
5		8000		7288		7289		396		396
5		8000		7291		7292		396		397
5		8000		7291		7292		397		397
9		10000		7330		7331		396		396
9		10000		7367		7368		396		397
9		10000		7367		7368		397		397
0		10000		7192		7193		397		397
0		10000		7197		7198		397		398
0		10000		7197		7198		398		398
5		8000		7291		7292		397		397
5		8000		7319		7320		397		398
5		8000		7319		7320		398		398
9		10000		7367		7368		397		397
9		10000		7371		7372		397		398
9		10000		7371		7372		398		398
0		10000		7197		7198		398		398
0		10000		7260		7261		398		399
0		10000		7260		7261		399		399
5		8000		7319		7320		398		398
5		8000		7323		7324		398		399
5		8000		7323		7324		399		399
